sequence,score,,,,,,,,,,,,,
v3,1,0, 78.48091311928813, 79.54906297739298, 51.77716666666666, 0.39, 0.06,-7.848091311928814, 0, 0, 0, 0, 0, 0
v3,1,1, 87.37058349520849, 88.29310461279461, 64.30755555555555, 0.72, 0.55,-15.744201206663707, 7.007142857142857, 8, 8.6875, 4, 8.650000000000006, 3.5057142857142853
v3,1,2, 83.30892671680171, 84.00421489658488, 65.92672222222224, 0.53, 0.64,-11.905178385965886, 3.5742857142857143, 4, 7.450000000000003, 0, 0, 0
v3,1,3, 83.9687604987605, 84.98377091871092, 58.593500000000006, 0.59, 0.35,-9.159733192733194, 0.7628571428571428, 1, 16.6, 1, 16.6, 0.7628571428571428
v3,1,4, 79.62564622414621, 80.3854942953343, 60.62944444444444, 0.75, 0.58,-20.055421765271763, 12.092857142857143, 14, 9.535714285714286, 8, 9.162499999999994, 6.952857142857144
v3,1,5, 84.33509942834944, 85.56039896103897, 53.70261111111112, 0.42, 0.15,-10.506367085692087, 2.072857142857143, 4, 33.725, 3, 34.16666666666667, 1.5357142857142856
v3,1,6, 83.6786983016983, 84.435604011544, 64.75605555555555, 0.76, 0.64,-16.28644125874126, 7.918571428571429, 9, 8.411111111111104, 1, 8.100000000000001, 0.8842857142857142
v3,1,7, 74.79076892089392, 75.69753301106303, 52.12166666666666, 0.68, 0.39,-15.307648320660821, 7.828571428571429, 10, 15.2, 4, 16.375000000000007, 3.064285714285714
v3,1,8, 72.72966873404374, 73.46670881673883, 54.303666666666665, 0.39, 0.07,-7.272966873404374, 0, 0, 0, 0, 0, 0
v3,1,9, 75.54688101250602, 76.47492514189514, 52.345777777777776, 0.74, 0.49,-15.798973815536318, 8.244285714285715, 10, 12.289999999999997, 2, 12.150000000000013, 1.6528571428571426
v3,2,0, 86.44083307947197, 87.14019845432347, 68.25733333333334, 0.74, 0.5,-26.545511879375766, 17.90142857142857, 22, 13.040909090909095, 15, 13.273333333333328, 12.155714285714287
v3,2,1, 91.72851209181765, 91.92306383893884, 86.67016666666667, 0.75, 0.68,-27.01856549489605, 17.845714285714283, 20, 7.540000000000009, 13, 7.5615384615384755, 11.595714285714283
v3,2,2, 85.26517659843587, 85.89350604025604, 68.92861111111111, 0.73, 0.6,-18.725089088415018, 10.198571428571428, 12, 10.508333333333335, 3, 10.600000000000003, 2.5457142857142854
v3,2,3, 85.75994068551476, 86.21547900247901, 73.91594444444445, 0.79, 0.68,-20.14885121140862, 11.572857142857142, 13, 7.684615384615392, 6, 7.816666666666663, 5.33
v3,2,4, 79.33205707872375, 80.01622166722164, 61.54377777777777, 0.63, 0.48,-19.89034856501523, 11.957142857142857, 15, 14.2, 4, 13.975000000000001, 3.2014285714285715
v3,2,5, 83.29022457378014, 83.80616910866911, 69.87566666666667, 0.71, 0.57,-24.484736743092295, 16.155714285714282, 19, 10.478947368421071, 14, 10.585714285714289, 11.882857142857143
v3,2,6, 84.70500277466017, 84.99181698394197, 77.24783333333335, 0.72, 0.69,-24.49050027746602, 16.020000000000003, 18, 7.699999999999982, 11, 7.409090909090909, 9.835714285714285
v3,2,7, 83.6811985685782, 84.27259509472009, 68.3048888888889, 0.79, 0.62,-16.40811985685782, 8.04, 9, 7.466666666666672, 6, 7.416666666666657, 5.364285714285715
v3,2,8, 85.9132889699464, 86.67008427220927, 66.23661111111112, 0.83, 0.66,-16.734186039851785, 8.142857142857144, 9, 6.666666666666654, 3, 6.433333333333337, 2.724285714285714
v3,2,9, 79.26186076817561, 79.94925071225073, 61.389722222222225, 0.79, 0.68,-17.797614648246135, 9.871428571428574, 11, 7.181818181818172, 6, 7.050000000000002, 5.395714285714286
v3,3,0, 79.00246095977194, 79.94243205107126, 54.24988888888888, 0.63, 0.43,-18.091674667405762, 10.19142857142857, 13, 15.123076923076924, 5, 15.739999999999998, 3.875714285714286
v3,3,1, 76.84021980695456, 77.58913532704987, 57.11877777777778, 0.64, 0.39,-17.90545055212403, 10.221428571428572, 13, 14.961538461538462, 6, 14.75, 4.735714285714286
v3,3,2, 73.08282233924612, 73.93399913693904, 50.6685, 0.59, 0.43,-16.732567948210324, 9.424285714285713, 12, 15.025000000000006, 5, 16.119999999999994, 3.8485714285714288
v3,3,3, 80.4167828590786, 81.5098653305204, 51.63227777777777, 0.78, 0.52,-14.745964000193576, 6.7042857142857155, 8, 11.337499999999991, 3, 11.266666666666671, 2.517142857142857
v3,3,4, 77.84057062348221, 78.55039609019671, 59.14849999999999, 0.67, 0.6,-14.554057062348221, 6.77, 8, 10.762500000000003, 2, 10.649999999999999, 1.6957142857142857
v3,3,5, 83.50242288301129, 84.46962459586827, 58.032777777777774, 0.69, 0.44,-16.5116708597297, 8.161428571428573, 10, 12.869999999999994, 7, 13.5, 5.65
v3,3,6, 75.30600248565798, 76.08318612435386, 54.84016666666667, 0.82, 0.75,-27.3806002485658, 19.85, 22, 6.840909090909091, 9, 7.0222222222222275, 8.097142857142856
v3,3,7, 81.17784863002849, 82.22873950627432, 53.50438888888888, 0.67, 0.42,-15.26635629157428, 7.148571428571429, 9, 14.400000000000002, 1, 15.100000000000001, 0.7842857142857143
v3,3,8, 77.893442521909, 78.76086649953423, 55.05127777777778, 0.74, 0.57,-12.906487109333757, 5.117142857142857, 6, 10.299999999999992, 1, 9.5, 0.8642857142857143
v3,3,9, 86.2674397326928, 87.01036993351235, 66.7036111111111, 0.78, 0.66,-14.926743973269279, 6.3, 7, 7.0, 3, 7.166666666666667, 2.692857142857143
v3,4,0, 77.23364026270534, 78.06677960729748, 57.79372222222222, 0.71, 0.54,-17.07764974055625, 9.354285714285716, 11, 10.472727272727267, 5, 10.740000000000009, 4.232857142857142
v3,4,1, 76.58077751092135, 77.06058940424654, 65.38516666666666, 0.7, 0.6,-16.349506322520703, 8.69142857142857, 10, 9.160000000000002, 6, 9.349999999999994, 5.198571428571429
v3,4,2, 83.70176111407619, 84.6396413522985, 61.81788888888889, 0.7, 0.57,-11.031604682836191, 2.6614285714285715, 3, 7.899999999999996, 0, 0, 0
v3,4,3, 86.52626157366225, 87.40107754586684, 66.1138888888889, 0.77, 0.51,-15.384054728794796, 6.731428571428571, 8, 11.100000000000001, 2, 11.100000000000001, 1.6828571428571428
v3,4,4, 75.10110213188638, 75.83048746134818, 58.08211111111111, 0.66, 0.45,-16.24296735604578, 8.732857142857142, 11, 14.427272727272731, 2, 14.299999999999997, 1.5914285714285714
v3,4,5, 79.63268118069143, 80.27632227891156, 64.61438888888888, 0.65, 0.45,-21.738982403783428, 13.775714285714285, 17, 13.276470588235297, 7, 13.81428571428572, 5.618571428571428
v3,4,6, 74.81077238134772, 75.528615007215, 58.06111111111111, 0.69, 0.5,-14.233934380991913, 6.752857142857142, 8, 10.912500000000009, 2, 11.950000000000003, 1.6585714285714286
v3,4,7, 81.37492459823281, 82.35847612863326, 58.4253888888889, 0.77, 0.51,-18.968921031251853, 10.831428571428571, 13, 11.676923076923082, 7, 11.414285714285711, 5.8585714285714285
v3,4,8, 76.7175836940837, 77.3855515666873, 61.13166666666667, 0.73, 0.55,-22.360329797979798, 14.688571428571429, 17, 9.517647058823528, 9, 9.53333333333334, 7.774285714285714
v3,4,9, 82.9452389303999, 83.65297536075036, 66.43138888888889, 0.65, 0.1,-8.29452389303999, 0, 0, 0, 0, 0, 0
v3,5,0, 71.30225919462482, 72.11628877363616, 50.40883333333334, 0.59, 0.22,-12.528797348033912, 5.398571428571429, 8, 22.762500000000003, 3, 23.53333333333333, 1.9914285714285715
v3,5,1, 70.97222985209234, 71.81759378572367, 49.27455555555556, 0.67, 0.4,-21.42293727092352, 14.325714285714284, 19, 17.221052631578956, 6, 16.583333333333332, 4.578571428571428
