mpnn,bb,seq,count,B1,B2,B3
v4,1,0,2,0,1,1
v4,1,1,1,0,1,0
v4,1,2,1,1,0,0
v4,1,3,5,3,2,0
v4,1,4,0,0,0,0
v4,1,5,0,0,0,0
v4,1,6,5,3,2,0
v4,1,7,0,0,0,0
v4,1,8,2,0,1,1
v4,1,9,1,1,0,0
v4,1,10,1,1,0,0
v4,1,11,2,0,2,0
v4,1,12,1,1,0,0
v4,1,13,1,1,0,0
v4,1,14,1,0,0,1
v4,1,15,2,1,1,0
v4,1,16,4,2,2,0
v4,1,17,0,0,0,0
v4,1,18,0,0,0,0
v4,1,19,0,0,0,0
v4,1,20,1,1,0,0
v4,1,21,1,0,1,0
v4,1,22,0,0,0,0
v4,1,23,1,1,0,0
v4,1,24,3,2,1,0
v4,2,0,3,2,1,0
v4,2,1,0,0,0,0
v4,2,2,3,2,0,1
v4,2,3,0,0,0,0
v4,2,4,0,0,0,0
v4,2,5,1,1,0,0
v4,2,6,6,3,2,1
v4,2,7,0,0,0,0
v4,2,8,2,2,0,0
v4,2,9,4,3,0,1
v4,2,10,5,3,2,0
v4,2,11,0,0,0,0
v4,2,12,0,0,0,0
v4,2,13,1,0,1,0
v4,2,14,4,3,1,0
v4,2,15,1,0,0,1
v4,2,16,3,1,0,2
v4,2,17,3,1,1,1
v4,2,18,2,0,0,2
v4,2,19,3,1,1,1
v4,2,20,1,1,0,0
v4,2,21,5,3,2,0
v4,2,22,5,3,2,0
v4,2,23,2,1,1,0
v4,2,24,1,1,0,0
v4,3,0,5,3,2,0
v4,3,1,5,3,2,0
v4,3,2,4,2,2,0
v4,3,3,4,3,1,0
v4,3,4,2,1,1,0
v4,3,5,5,3,2,0
v4,3,6,6,4,2,0
v4,3,7,1,0,1,0
v4,3,8,5,3,2,0
v4,3,9,3,1,2,0
v4,3,10,5,3,2,0
v4,3,11,4,2,2,0
v4,3,12,5,3,2,0
v4,3,13,4,2,2,0
v4,3,14,3,1,2,0
v4,3,15,1,1,0,0
v4,3,16,2,0,2,0
v4,3,17,6,3,2,1
v4,3,18,5,3,2,0
v4,3,19,4,2,2,0
v4,3,20,2,1,1,0
v4,3,21,5,3,2,0
v4,3,22,4,2,2,0
v4,3,23,4,1,2,1
v4,3,24,0,0,0,0
v4,4,0,0,0,0,0
v4,4,1,0,0,0,0
v4,4,2,1,1,0,0
v4,4,3,5,4,1,0
v4,4,4,0,0,0,0
v4,4,5,0,0,0,0
v4,4,6,1,1,0,0
v4,4,7,3,0,1,2
v4,4,8,3,1,2,0
v4,4,9,1,1,0,0
v4,4,10,1,1,0,0
v4,4,11,2,0,2,0
v4,4,12,1,0,0,1
v4,4,13,3,1,2,0
v4,4,14,0,0,0,0
v4,4,15,5,3,2,0
v4,4,16,3,2,1,0
v4,4,17,2,0,1,1
v4,4,18,0,0,0,0
v4,4,19,3,3,0,0
v4,4,20,0,0,0,0
v4,4,21,1,1,0,0
v4,4,22,0,0,0,0
v4,4,23,5,3,2,0
v4,4,24,5,3,2,0
v4,5,0,2,2,0,0
v4,5,1,1,1,0,0
v4,5,2,3,2,1,0
v4,5,3,1,0,1,0
v4,5,4,1,0,0,1
v4,5,5,4,3,1,0
v4,5,6,0,0,0,0
v4,5,7,1,1,0,0
v4,5,8,0,0,0,0
v4,5,9,0,0,0,0
v4,5,10,7,4,2,1
v4,5,11,2,1,0,1
v4,5,12,1,0,1,0
v4,5,13,3,2,1,0
v4,5,14,3,2,0,1
v4,5,15,1,0,1,0
v4,5,16,0,0,0,0
v4,5,17,5,3,2,0
v4,5,18,5,3,2,0
v4,5,19,0,0,0,0
v4,5,20,0,0,0,0
v4,5,21,1,1,0,0
v4,5,22,4,3,0,1
v4,5,23,0,0,0,0
v4,5,24,5,3,2,0
v4,6,0,1,0,1,0
v4,6,1,6,4,2,0
v4,6,2,1,1,0,0
v4,6,3,5,3,2,0
v4,6,4,2,2,0,0
v4,6,5,4,2,2,0
v4,6,6,0,0,0,0
v4,6,7,4,2,2,0
v4,6,8,2,2,0,0
v4,6,9,5,3,2,0
v4,6,10,6,4,2,0
v4,6,11,1,1,0,0
v4,6,12,0,0,0,0
v4,6,13,2,2,0,0
v4,6,14,0,0,0,0
v4,6,15,2,2,0,0
v4,6,16,2,1,1,0
v4,6,17,6,4,2,0
v4,6,18,4,2,2,0
v4,6,19,2,2,0,0
v4,6,20,1,0,1,0
v4,6,21,3,1,2,0
v4,6,22,5,3,2,0
v4,6,23,6,4,2,0
v4,6,24,3,3,0,0
v4,7,0,2,1,1,0
v4,7,1,5,3,2,0
v4,7,2,2,0,2,0
v4,7,3,2,2,0,0
v4,7,4,5,3,2,0
v4,7,5,5,3,2,0
v4,7,6,2,2,0,0
v4,7,7,2,1,1,0
v4,7,8,3,1,2,0
v4,7,9,5,3,2,0
v4,7,10,0,0,0,0
v4,7,11,3,2,0,1
v4,7,12,1,0,1,0
v4,7,13,4,2,2,0
v4,7,14,1,1,0,0
v4,7,15,5,3,2,0
v4,7,16,2,2,0,0
v4,7,17,4,2,2,0
v4,7,18,5,4,1,0
v4,7,19,5,3,2,0
v4,7,20,2,0,2,0
v4,7,21,3,2,0,1
v4,7,22,3,1,2,0
v4,7,23,5,3,2,0
v4,7,24,4,2,2,0
v4,8,0,2,0,2,0
v4,8,1,2,1,1,0
v4,8,2,1,1,0,0
v4,8,3,2,0,2,0
v4,8,4,2,1,1,0
v4,8,5,3,2,0,1
v4,8,6,1,1,0,0
v4,8,7,4,0,3,1
v4,8,8,2,2,0,0
v4,8,9,2,2,0,0
v4,8,10,3,2,0,1
v4,8,11,3,0,2,1
v4,8,12,0,0,0,0
v4,8,13,4,1,2,1
v4,8,14,1,0,1,0
v4,8,15,2,2,0,0
v4,8,16,2,1,0,1
v4,8,17,3,3,0,0
v4,8,18,3,2,0,1
v4,8,19,0,0,0,0
v4,8,20,1,0,1,0
v4,8,21,3,2,0,1
v4,8,22,2,1,1,0
v4,8,23,1,1,0,0
v4,8,24,3,1,2,0
v4,9,0,1,0,1,0
v4,9,1,5,4,1,0
v4,9,2,5,3,2,0
v4,9,3,0,0,0,0
v4,9,4,6,4,2,0
v4,9,5,4,4,0,0
v4,9,6,2,2,0,0
v4,9,7,1,0,1,0
v4,9,8,1,0,1,0
v4,9,9,0,0,0,0
v4,9,10,5,2,1,2
v4,9,11,5,3,2,0
v4,9,12,2,2,0,0
v4,9,13,2,2,0,0
v4,9,14,4,2,2,0
v4,9,15,2,2,0,0
v4,9,16,2,2,0,0
v4,9,17,2,1,0,1
v4,9,18,5,3,2,0
v4,9,19,5,3,2,0
v4,9,20,1,1,0,0
v4,9,21,0,0,0,0
v4,9,22,1,1,0,0
v4,9,23,3,1,1,1
v4,9,24,1,0,1,0
v4,10,0,2,2,0,0
v4,10,1,1,1,0,0
v4,10,2,2,2,0,0
v4,10,3,6,3,2,1
v4,10,4,5,3,2,0
v4,10,5,3,1,2,0
v4,10,6,2,2,0,0
v4,10,7,3,1,1,1
v4,10,8,4,2,2,0
v4,10,9,5,3,2,0
v4,10,10,5,3,2,0
v4,10,11,5,3,2,0
v4,10,12,5,3,2,0
v4,10,13,5,3,2,0
v4,10,14,3,3,0,0
v4,10,15,3,2,1,0
v4,10,16,5,3,2,0
v4,10,17,2,2,0,0
v4,10,18,2,1,1,0
v4,10,19,4,2,2,0
v4,10,20,4,3,1,0
v4,10,21,5,3,2,0
v4,10,22,6,4,2,0
v4,10,23,1,0,1,0
v4,10,24,0,0,0,0
v4,11,0,5,3,2,0
v4,11,1,4,3,1,0
v4,11,2,0,0,0,0
v4,11,3,3,1,2,0
v4,11,4,3,1,2,0
v4,11,5,3,2,1,0
v4,11,6,3,2,1,0
v4,11,7,2,1,1,0
v4,11,8,1,0,1,0
v4,11,9,4,3,0,1
v4,11,10,1,1,0,0
v4,11,11,2,2,0,0
v4,11,12,3,1,2,0
v4,11,13,3,1,0,2
v4,11,14,3,1,2,0
v4,11,15,3,2,1,0
v4,11,16,4,3,1,0
v4,11,17,3,2,1,0
v4,11,18,5,3,2,0
v4,11,19,3,3,0,0
v4,11,20,3,2,1,0
v4,11,21,5,3,2,0
v4,11,22,3,1,2,0
v4,11,23,1,1,0,0
v4,11,24,4,3,1,0
v4,12,0,2,1,1,0
v4,12,1,1,1,0,0
v4,12,2,2,2,0,0
v4,12,3,1,1,0,0
v4,12,4,1,1,0,0
v4,12,5,3,2,0,1
v4,12,6,2,1,1,0
v4,12,7,1,1,0,0
v4,12,8,2,1,0,1
v4,12,9,2,2,0,0
v4,12,10,3,1,2,0
v4,12,11,0,0,0,0
v4,12,12,1,0,1,0
v4,12,13,1,1,0,0
v4,12,14,0,0,0,0
v4,12,15,1,0,1,0
v4,12,16,1,0,1,0
v4,12,17,0,0,0,0
v4,12,18,1,1,0,0
v4,12,19,1,0,1,0
v4,12,20,2,0,2,0
v4,12,21,2,2,0,0
v4,12,22,2,2,0,0
v4,12,23,3,1,2,0
v4,12,24,2,0,2,0
v4,13,0,0,0,0,0
v4,13,1,2,0,2,0
v4,13,2,4,2,2,0
v4,13,3,1,1,0,0
v4,13,4,0,0,0,0
v4,13,5,5,3,2,0
v4,13,6,1,1,0,0
v4,13,7,1,1,0,0
v4,13,8,5,3,2,0
v4,13,9,3,2,0,1
v4,13,10,4,2,2,0
v4,13,11,0,0,0,0
v4,13,12,4,2,2,0
v4,13,13,3,1,2,0
v4,13,14,2,2,0,0
v4,13,15,2,1,1,0
v4,13,16,2,0,2,0
v4,13,17,1,0,1,0
v4,13,18,0,0,0,0
v4,13,19,4,2,2,0
v4,13,20,1,1,0,0
v4,13,21,5,3,2,0
v4,13,22,0,0,0,0
v4,13,23,5,3,2,0
v4,13,24,1,1,0,0
v4,14,0,5,3,2,0
v4,14,1,3,2,0,1
v4,14,2,1,1,0,0
v4,14,3,0,0,0,0
v4,14,4,1,1,0,0
v4,14,5,1,0,1,0
v4,14,6,0,0,0,0
v4,14,7,1,1,0,0
v4,14,8,1,0,0,1
v4,14,9,1,1,0,0
v4,14,10,0,0,0,0
v4,14,11,1,1,0,0
v4,14,12,2,2,0,0
v4,14,13,3,3,0,0
v4,14,14,0,0,0,0
v4,14,15,1,1,0,0
v4,14,16,1,0,1,0
v4,14,17,1,1,0,0
v4,14,18,0,0,0,0
v4,14,19,0,0,0,0
v4,14,20,3,3,0,0
v4,14,21,2,1,0,1
v4,14,22,1,1,0,0
v4,14,23,1,1,0,0
v4,14,24,1,1,0,0
v4,15,0,1,0,0,1
v4,15,1,0,0,0,0
v4,15,2,1,1,0,0
v4,15,3,1,1,0,0
v4,15,4,0,0,0,0
v4,15,5,0,0,0,0
v4,15,6,1,1,0,0
v4,15,7,3,1,1,1
v4,15,8,2,0,2,0
v4,15,9,1,1,0,0
v4,15,10,0,0,0,0
v4,15,11,0,0,0,0
v4,15,12,0,0,0,0
v4,15,13,0,0,0,0
v4,15,14,1,0,0,1
v4,15,15,0,0,0,0
v4,15,16,0,0,0,0
v4,15,17,0,0,0,0
v4,15,18,1,0,1,0
v4,15,19,0,0,0,0
v4,15,20,1,1,0,0
v4,15,21,1,1,0,0
v4,15,22,1,0,1,0
v4,15,23,0,0,0,0
v4,15,24,0,0,0,0
