mpnn,bb,seq,count,B1,B2,B3
v8,75,0,3,1,2,0
v8,75,1,5,3,2,0
v8,75,2,0,0,0,0
v8,75,3,5,3,2,0
v8,75,4,4,2,2,0
v8,75,5,3,1,2,0
v8,75,6,3,1,2,0
v8,75,7,4,2,2,0
v8,75,8,4,2,2,0
v8,75,9,2,0,2,0
v8,75,10,0,0,0,0
v8,75,11,3,2,1,0
v8,75,12,4,2,2,0
v8,75,13,3,1,2,0
v8,75,14,4,2,2,0
v8,75,15,3,1,2,0
v8,75,16,2,0,2,0
v8,75,17,1,1,0,0
v8,75,18,4,2,2,0
v8,75,19,3,1,2,0
v8,75,20,4,2,2,0
v8,75,21,2,0,2,0
v8,75,22,4,2,2,0
v8,75,23,4,2,2,0
v8,75,24,3,1,2,0
v8,76,0,5,4,1,0
v8,76,1,5,4,1,0
v8,76,2,3,3,0,0
v8,76,3,4,2,2,0
v8,76,4,1,0,1,0
v8,76,5,3,1,2,0
v8,76,6,4,2,2,0
v8,76,7,5,3,2,0
v8,76,8,0,0,0,0
v8,76,9,3,2,1,0
v8,76,10,0,0,0,0
v8,76,11,4,2,2,0
v8,76,12,3,3,0,0
v8,76,13,4,4,0,0
v8,76,14,5,3,2,0
v8,76,15,4,2,2,0
v8,76,16,2,2,0,0
v8,76,17,4,2,2,0
v8,76,18,3,1,2,0
v8,76,19,5,3,2,0
v8,76,20,6,4,2,0
v8,76,21,2,0,2,0
v8,76,22,0,0,0,0
v8,76,23,4,2,2,0
v8,76,24,3,2,1,0
v8,77,0,0,0,0,0
v8,77,1,2,2,0,0
v8,77,2,4,2,2,0
v8,77,3,4,4,0,0
v8,77,4,0,0,0,0
v8,77,5,4,2,2,0
v8,77,6,3,3,0,0
v8,77,7,5,3,2,0
v8,77,8,3,2,1,0
v8,77,9,4,2,2,0
v8,77,10,0,0,0,0
v8,77,11,1,1,0,0
v8,77,12,2,2,0,0
v8,77,13,1,0,1,0
v8,77,14,4,3,1,0
v8,77,15,5,3,2,0
v8,77,16,3,2,1,0
v8,77,17,5,3,2,0
v8,77,18,4,2,2,0
v8,77,19,5,4,1,0
v8,77,20,4,2,2,0
v8,77,21,5,3,2,0
v8,77,22,4,3,1,0
v8,77,23,5,4,1,0
v8,77,24,6,4,2,0
v8,78,0,5,3,2,0
v8,78,1,4,2,2,0
v8,78,2,5,3,2,0
v8,78,3,5,3,2,0
v8,78,4,4,2,2,0
v8,78,5,6,4,2,0
v8,78,6,2,0,2,0
v8,78,7,3,1,2,0
v8,78,8,3,1,2,0
v8,78,9,6,4,2,0
v8,78,10,4,2,2,0
v8,78,11,0,0,0,0
v8,78,12,5,3,2,0
v8,78,13,3,1,2,0
v8,78,14,5,3,2,0
v8,78,15,4,2,2,0
v8,78,16,6,4,2,0
v8,78,17,5,3,2,0
v8,78,18,4,2,2,0
v8,78,19,5,3,2,0
v8,78,20,5,3,2,0
v8,78,21,3,1,2,0
v8,78,22,6,4,2,0
v8,78,23,5,3,2,0
v8,78,24,5,3,2,0
v8,79,0,2,1,1,0
v8,79,1,4,3,1,0
v8,79,2,5,4,1,0
v8,79,3,5,3,2,0
v8,79,4,4,3,1,0
v8,79,5,5,3,2,0
v8,79,6,4,2,2,0
v8,79,7,5,4,1,0
v8,79,8,4,3,1,0
v8,79,9,2,1,1,0
v8,79,10,5,3,2,0
v8,79,11,5,3,2,0
v8,79,12,5,3,2,0
v8,79,13,4,2,2,0
v8,79,14,6,4,2,0
v8,79,15,0,0,0,0
v8,79,16,3,1,2,0
v8,79,17,6,4,2,0
v8,79,18,5,3,2,0
v8,79,19,3,3,0,0
v8,79,20,6,4,2,0
v8,79,21,5,3,2,0
v8,79,22,4,3,1,0
v8,79,23,5,3,2,0
v8,79,24,2,1,1,0
v8,80,0,4,3,1,0
v8,80,1,5,3,2,0
v8,80,2,3,2,1,0
v8,80,3,4,3,1,0
v8,80,4,4,3,1,0
v8,80,5,2,1,1,0
v8,80,6,5,3,2,0
v8,80,7,5,2,3,0
v8,80,8,3,2,1,0
v8,80,9,5,3,2,0
v8,80,10,5,3,2,0
v8,80,11,6,4,2,0
v8,80,12,4,2,2,0
v8,80,13,5,3,2,0
v8,80,14,5,3,2,0
v8,80,15,6,4,2,0
v8,80,16,3,1,2,0
v8,80,17,4,2,2,0
v8,80,18,5,3,2,0
v8,80,19,4,2,2,0
v8,80,20,5,3,2,0
v8,80,21,6,4,2,0
v8,80,22,4,2,2,0
v8,80,23,4,2,2,0
v8,80,24,6,4,2,0
v8,81,0,5,3,2,0
v8,81,1,3,3,0,0
v8,81,2,5,3,2,0
v8,81,3,4,3,1,0
v8,81,4,4,3,1,0
v8,81,5,3,2,1,0
v8,81,6,3,2,1,0
v8,81,7,1,1,0,0
v8,81,8,3,2,1,0
v8,81,9,6,4,2,0
v8,81,10,4,3,1,0
