mpnn,bb,seq,count,B1,B2,B3
v6,3,0,1,0,0,1
v6,3,1,4,1,2,1
v6,3,2,5,3,2,0
v6,3,3,0,0,0,0
v6,3,4,4,2,2,0
v6,3,5,5,3,2,0
v6,3,6,4,2,2,0
v6,3,7,1,1,0,0
v6,3,8,1,1,0,0
v6,3,9,1,1,0,0
v6,3,10,1,0,1,0
v6,3,11,2,1,0,1
v6,3,12,4,2,2,0
v6,3,13,4,2,2,0
v6,3,14,5,3,2,0
v6,3,15,0,0,0,0
v6,3,16,0,0,0,0
v6,3,17,2,0,2,0
v6,3,18,1,0,1,0
v6,3,19,0,0,0,0
v6,3,20,5,3,2,0
v6,3,21,1,0,1,0
v6,3,22,4,2,2,0
v6,3,23,0,0,0,0
v6,3,24,2,2,0,0
v6,4,0,0,0,0,0
v6,4,1,1,1,0,0
v6,4,2,1,0,0,1
v6,4,3,0,0,0,0
v6,4,4,2,2,0,0
v6,4,5,3,1,2,0
v6,4,6,1,1,0,0
v6,4,7,1,0,0,1
v6,4,8,4,2,2,0
v6,4,9,1,1,0,0
v6,4,10,1,1,0,0
v6,4,11,1,0,0,1
v6,4,12,1,1,0,0
v6,4,13,2,0,2,0
v6,4,14,2,1,1,0
v6,4,15,0,0,0,0
v6,4,16,0,0,0,0
v6,4,17,1,0,1,0
v6,4,18,2,1,1,0
v6,4,19,2,1,1,0
v6,4,20,2,2,0,0
v6,4,21,3,0,3,0
v6,4,22,3,1,2,0
v6,4,23,1,1,0,0
v6,4,24,0,0,0,0
v6,5,0,1,1,0,0
v6,5,1,2,1,1,0
v6,5,2,3,1,2,0
v6,5,3,3,1,2,0
v6,5,4,3,1,2,0
v6,5,5,1,1,0,0
v6,5,6,4,3,0,1
v6,5,7,5,3,2,0
v6,5,8,4,2,2,0
v6,5,9,3,1,2,0
v6,5,10,3,1,2,0
v6,5,11,3,2,1,0
v6,5,12,0,0,0,0
v6,5,13,2,2,0,0
v6,5,14,4,4,0,0
v6,5,15,1,0,1,0
v6,5,16,5,3,2,0
v6,5,17,3,0,3,0
v6,5,18,3,1,2,0
v6,5,19,3,1,2,0
v6,5,20,0,0,0,0
v6,5,21,1,0,1,0
v6,5,22,4,2,2,0
v6,5,23,0,0,0,0
v6,5,24,3,1,2,0
v6,6,0,1,1,0,0
v6,6,1,0,0,0,0
v6,6,2,1,0,1,0
v6,6,3,1,0,1,0
v6,6,4,4,2,2,0
v6,6,5,1,1,0,0
v6,6,6,2,2,0,0
v6,6,7,3,1,2,0
v6,6,8,3,1,2,0
v6,6,9,2,1,1,0
v6,6,10,1,1,0,0
v6,6,11,2,1,0,1
v6,6,12,1,1,0,0
v6,6,13,0,0,0,0
v6,6,14,4,2,2,0
v6,6,15,0,0,0,0
v6,6,16,0,0,0,0
v6,6,17,4,2,2,0
v6,6,18,3,1,2,0
v6,6,19,0,0,0,0
v6,6,20,0,0,0,0
v6,6,21,0,0,0,0
v6,6,22,1,0,1,0
v6,6,23,0,0,0,0
v6,6,24,1,0,1,0
v6,7,0,6,4,2,0
v6,7,1,5,3,2,0
v6,7,2,4,2,2,0
v6,7,3,6,4,2,0
v6,7,4,4,3,1,0
v6,7,5,3,2,1,0
v6,7,6,5,3,2,0
v6,7,7,5,4,1,0
v6,7,8,5,3,2,0
v6,7,9,4,3,1,0
v6,7,10,6,5,1,0
v6,7,11,5,3,2,0
v6,7,12,4,2,2,0
v6,7,13,4,2,2,0
v6,7,14,4,3,1,0
v6,7,15,1,1,0,0
v6,7,16,3,1,2,0
v6,7,17,5,3,2,0
v6,7,18,4,3,1,0
v6,7,19,2,1,1,0
v6,7,20,4,3,1,0
v6,7,21,5,3,2,0
v6,7,22,3,2,1,0
v6,7,23,4,2,2,0
v6,7,24,2,1,1,0
