mpnn,bb,seq,count,B1,B2,B3
v9,40,0,0,0,0,0
v9,40,1,1,1,0,0
v9,40,2,0,0,0,0
v9,40,3,5,3,2,0
v9,40,4,5,3,2,0
v9,40,5,0,0,0,0
v9,40,6,1,0,1,0
v9,40,7,0,0,0,0
v9,40,8,3,2,1,0
v9,40,9,5,4,1,0
v9,40,10,0,0,0,0
v9,40,11,1,0,1,0
v9,40,12,3,1,2,0
v9,40,13,0,0,0,0
v9,40,14,0,0,0,0
v9,40,15,5,3,1,1
v9,40,16,0,0,0,0
v9,40,17,0,0,0,0
v9,40,18,0,0,0,0
v9,40,19,4,3,1,0
v9,40,20,0,0,0,0
v9,40,21,2,0,1,1
v9,40,22,1,0,0,1
v9,40,23,0,0,0,0
v9,40,24,0,0,0,0
v9,41,0,2,2,0,0
v9,41,1,0,0,0,0
v9,41,2,0,0,0,0
v9,41,3,6,3,3,0
v9,41,4,2,1,1,0
v9,41,5,0,0,0,0
v9,41,6,2,2,0,0
v9,41,7,2,1,0,1
v9,41,8,4,3,1,0
v9,41,9,2,2,0,0
v9,41,10,4,2,2,0
v9,41,11,4,3,1,0
v9,41,12,0,0,0,0
v9,41,13,6,4,2,0
v9,41,14,6,3,2,1
v9,41,15,2,2,0,0
v9,41,16,3,1,2,0
v9,41,17,4,2,2,0
v9,41,18,3,2,1,0
v9,41,19,4,2,2,0
v9,41,20,0,0,0,0
v9,41,21,1,0,1,0
v9,41,22,0,0,0,0
v9,41,23,0,0,0,0
v9,41,24,4,1,2,1
v9,42,0,3,3,0,0
v9,42,1,5,4,1,0
v9,42,2,0,0,0,0
v9,42,3,5,3,2,0
v9,42,4,4,2,2,0
v9,42,5,4,2,2,0
v9,42,6,4,2,2,0
v9,42,7,4,3,1,0
v9,42,8,5,4,1,0
v9,42,9,3,2,1,0
v9,42,10,5,3,2,0
v9,42,11,4,2,1,1
v9,42,12,1,0,1,0
v9,42,13,1,0,1,0
v9,42,14,5,3,2,0
v9,42,15,0,0,0,0
v9,42,16,0,0,0,0
v9,42,17,1,1,0,0
v9,42,18,0,0,0,0
v9,42,19,4,3,1,0
v9,42,20,4,2,2,0
v9,42,21,4,2,2,0
v9,42,22,1,1,0,0
v9,42,23,3,3,0,0
v9,42,24,4,3,1,0
v9,43,0,5,3,2,0
v9,43,1,3,1,2,0
v9,43,2,3,1,2,0
v9,43,3,2,1,0,1
v9,43,4,4,2,2,0
v9,43,5,4,2,2,0
v9,43,6,4,2,2,0
v9,43,7,0,0,0,0
v9,43,8,3,2,1,0
v9,43,9,1,1,0,0
v9,43,10,4,3,1,0
v9,43,11,4,3,1,0
v9,43,12,3,1,2,0
v9,43,13,4,2,2,0
v9,43,14,2,0,2,0
v9,43,15,3,1,2,0
v9,43,16,4,2,2,0
v9,43,17,3,2,1,0
v9,43,18,0,0,0,0
v9,43,19,3,1,2,0
v9,43,20,3,1,2,0
v9,43,21,2,1,1,0
v9,43,22,4,2,2,0
v9,43,23,3,1,2,0
v9,43,24,1,1,0,0
