mpnn,bb,seq,count,B1,B2,B3
v6,27,0,0,0,0,0
v6,27,1,0,0,0,0
v6,27,2,0,0,0,0
v6,27,3,1,0,0,1
v6,27,4,0,0,0,0
v6,27,5,1,0,1,0
v6,27,6,1,1,0,0
v6,27,7,1,0,1,0
v6,27,8,2,0,2,0
v6,27,9,0,0,0,0
v6,27,10,4,2,2,0
v6,27,11,6,4,2,0
v6,27,12,0,0,0,0
v6,27,13,5,3,2,0
v6,27,14,0,0,0,0
v6,27,15,0,0,0,0
v6,27,16,0,0,0,0
v6,27,17,0,0,0,0
v6,27,18,1,1,0,0
v6,27,19,0,0,0,0
v6,27,20,4,2,2,0
v6,27,21,0,0,0,0
v6,27,22,0,0,0,0
v6,27,23,4,2,2,0
v6,27,24,2,1,1,0
v6,28,0,2,0,2,0
v6,28,1,3,1,2,0
v6,28,2,4,2,2,0
v6,28,3,4,2,2,0
v6,28,4,2,2,0,0
v6,28,5,2,2,0,0
v6,28,6,2,1,1,0
v6,28,7,1,0,1,0
v6,28,8,4,2,2,0
v6,28,9,3,1,2,0
v6,28,10,1,1,0,0
v6,28,11,3,1,2,0
v6,28,12,3,1,2,0
v6,28,13,4,2,2,0
v6,28,14,2,2,0,0
v6,28,15,0,0,0,0
v6,28,16,0,0,0,0
v6,28,17,1,1,0,0
v6,28,18,0,0,0,0
v6,28,19,4,2,2,0
v6,28,20,1,1,0,0
v6,28,21,2,0,2,0
v6,28,22,4,1,2,1
v6,28,23,0,0,0,0
v6,28,24,0,0,0,0
v6,29,0,4,2,2,0
v6,29,1,4,2,2,0
v6,29,2,3,1,2,0
v6,29,3,4,2,2,0
v6,29,4,0,0,0,0
v6,29,5,4,2,2,0
v6,29,6,5,3,2,0
v6,29,7,4,2,2,0
v6,29,8,1,1,0,0
v6,29,9,5,3,2,0
v6,29,10,1,1,0,0
v6,29,11,4,2,2,0
v6,29,12,2,0,2,0
v6,29,13,4,2,2,0
v6,29,14,3,1,2,0
v6,29,15,2,1,1,0
v6,29,16,4,2,2,0
v6,29,17,4,2,2,0
v6,29,18,0,0,0,0
v6,29,19,3,2,1,0
v6,29,20,4,2,2,0
v6,29,21,3,1,2,0
v6,29,22,5,3,2,0
v6,29,23,4,2,2,0
v6,29,24,1,1,0,0
v6,30,0,0,0,0,0
v6,30,1,0,0,0,0
v6,30,2,1,1,0,0
v6,30,3,0,0,0,0
v6,30,4,2,1,1,0
v6,30,5,3,1,2,0
v6,30,6,1,1,0,0
v6,30,7,1,0,0,1
v6,30,8,2,2,0,0
v6,30,9,3,1,2,0
v6,30,10,3,1,2,0
v6,30,11,1,1,0,0
v6,30,12,2,2,0,0
v6,30,13,2,2,0,0
v6,30,14,1,0,1,0
v6,30,15,1,0,1,0
v6,30,16,1,0,1,0
v6,30,17,2,1,0,1
v6,30,18,2,1,1,0
v6,30,19,3,1,2,0
v6,30,20,1,0,1,0
v6,30,21,2,2,0,0
v6,30,22,4,2,2,0
v6,30,23,0,0,0,0
v6,30,24,2,2,0,0
v6,31,0,1,1,0,0
v6,31,1,5,4,1,0
v6,31,2,1,1,0,0
v6,31,3,3,2,1,0
v6,31,4,0,0,0,0
v6,31,5,4,2,2,0
v6,31,6,3,3,0,0
v6,31,7,4,2,2,0
v6,31,8,1,1,0,0
v6,31,9,1,0,0,1
v6,31,10,5,3,2,0
v6,31,11,1,1,0,0
v6,31,12,0,0,0,0
v6,31,13,3,3,0,0
v6,31,14,5,3,2,0
v6,31,15,2,1,1,0
v6,31,16,1,1,0,0
v6,31,17,1,0,1,0
v6,31,18,3,2,1,0
v6,31,19,0,0,0,0
v6,31,20,2,2,0,0
v6,31,21,0,0,0,0
v6,31,22,3,2,1,0
v6,31,23,1,1,0,0
v6,31,24,5,3,2,0
