mpnn,bb,seq,count,B1,B2,B3
v7,1,0,0,0,0,0
v7,1,1,2,2,0,0
v7,1,2,0,0,0,0
v7,1,3,1,1,0,0
v7,1,4,0,0,0,0
v7,1,5,1,1,0,0
v7,1,6,1,1,0,0
v7,1,7,1,0,0,1
v7,1,8,1,0,1,0
v7,1,9,1,1,0,0
v7,2,0,0,0,0,0
v7,2,1,0,0,0,0
v7,2,2,0,0,0,0
v7,2,3,1,1,0,0
v7,2,4,0,0,0,0
v7,2,5,0,0,0,0
v7,2,6,1,1,0,0
v7,2,7,0,0,0,0
v7,2,8,0,0,0,0
v7,2,9,0,0,0,0
v7,3,0,1,0,1,0
v7,3,1,0,0,0,0
v7,3,2,0,0,0,0
v7,3,3,2,1,1,0
v7,3,4,3,1,2,0
v7,3,5,0,0,0,0
v7,3,6,1,1,0,0
v7,3,7,0,0,0,0
v7,3,8,2,1,0,1
v7,3,9,0,0,0,0
v7,4,0,2,1,0,1
v7,4,1,0,0,0,0
v7,4,2,1,1,0,0
v7,4,3,1,0,1,0
v7,4,4,0,0,0,0
v7,4,5,2,1,1,0
v7,4,6,0,0,0,0
v7,4,7,0,0,0,0
v7,4,8,0,0,0,0
v7,4,9,1,1,0,0
v7,5,0,0,0,0,0
v7,5,1,0,0,0,0
v7,5,2,2,0,2,0
v7,5,3,2,1,0,1
v7,5,4,0,0,0,0
v7,5,5,0,0,0,0
v7,5,6,0,0,0,0
v7,5,7,1,1,0,0
v7,5,8,0,0,0,0
v7,5,9,1,1,0,0
v7,6,0,0,0,0,0
v7,6,1,0,0,0,0
v7,6,2,2,0,2,0
v7,6,3,0,0,0,0
v7,6,4,2,2,0,0
v7,6,5,2,1,0,1
v7,6,6,0,0,0,0
v7,6,7,0,0,0,0
v7,6,8,1,1,0,0
v7,6,9,1,1,0,0
v7,7,0,0,0,0,0
v7,7,1,0,0,0,0
v7,7,2,0,0,0,0
v7,7,3,1,1,0,0
v7,7,4,1,1,0,0
v7,7,5,1,0,1,0
v7,7,6,1,1,0,0
v7,7,7,0,0,0,0
v7,7,8,1,0,0,1
v7,7,9,1,0,0,1
v7,8,0,0,0,0,0
v7,8,1,0,0,0,0
v7,8,2,0,0,0,0
v7,8,3,0,0,0,0
v7,8,4,2,1,0,1
v7,8,5,1,1,0,0
v7,8,6,5,1,2,2
v7,8,7,3,1,2,0
v7,8,8,0,0,0,0
v7,8,9,0,0,0,0
v7,9,0,1,0,1,0
v7,9,1,3,2,0,1
v7,9,2,1,1,0,0
v7,9,3,1,0,0,1
v7,9,4,0,0,0,0
v7,9,5,0,0,0,0
v7,9,6,2,0,1,1
v7,9,7,0,0,0,0
v7,9,8,1,1,0,0
v7,9,9,0,0,0,0
v7,10,0,0,0,0,0
v7,10,1,0,0,0,0
v7,10,2,1,0,0,1
v7,10,3,0,0,0,0
v7,10,4,1,0,0,1
v7,10,5,0,0,0,0
v7,10,6,3,2,0,1
v7,10,7,0,0,0,0
v7,10,8,0,0,0,0
v7,10,9,1,0,0,1
v7,11,0,0,0,0,0
v7,11,1,1,0,0,1
v7,11,2,0,0,0,0
v7,11,3,3,1,0,2
v7,11,4,0,0,0,0
v7,11,5,1,0,1,0
v7,11,6,0,0,0,0
v7,11,7,1,0,1,0
v7,11,8,0,0,0,0
v7,11,9,4,1,2,1
v7,12,0,0,0,0,0
v7,12,1,0,0,0,0
v7,12,2,0,0,0,0
v7,12,3,1,1,0,0
v7,12,4,1,1,0,0
v7,12,5,0,0,0,0
v7,12,6,2,2,0,0
v7,12,7,0,0,0,0
v7,12,8,0,0,0,0
v7,12,9,0,0,0,0
v7,13,0,0,0,0,0
v7,13,1,1,1,0,0
v7,13,2,1,1,0,0
v7,13,3,0,0,0,0
v7,13,4,0,0,0,0
v7,13,5,2,0,0,2
v7,13,6,1,1,0,0
v7,13,7,2,1,1,0
v7,13,8,0,0,0,0
v7,13,9,3,2,1,0
v7,14,0,0,0,0,0
v7,14,1,1,0,1,0
v7,14,2,1,1,0,0
v7,14,3,0,0,0,0
v7,14,4,0,0,0,0
v7,14,5,2,0,2,0
v7,14,6,2,1,0,1
v7,14,7,0,0,0,0
v7,14,8,1,1,0,0
v7,14,9,0,0,0,0
v7,15,0,1,1,0,0
v7,15,1,2,1,1,0
v7,15,2,2,2,0,0
v7,15,3,3,3,0,0
v7,15,4,2,0,2,0
v7,15,5,0,0,0,0
v7,15,6,1,1,0,0
v7,15,7,2,2,0,0
v7,15,8,2,1,0,1
v7,15,9,0,0,0,0
v7,16,0,2,1,1,0
v7,16,1,0,0,0,0
v7,16,2,0,0,0,0
v7,16,3,0,0,0,0
v7,16,4,0,0,0,0
v7,16,5,0,0,0,0
v7,16,6,1,0,0,1
v7,16,7,0,0,0,0
v7,16,8,1,0,0,1
v7,16,9,1,0,1,0
v7,17,0,0,0,0,0
v7,17,1,0,0,0,0
v7,17,2,0,0,0,0
v7,17,3,1,0,1,0
v7,17,4,0,0,0,0
v7,17,5,0,0,0,0
v7,17,6,1,1,0,0
v7,17,7,1,1,0,0
v7,17,8,0,0,0,0
v7,17,9,0,0,0,0
v7,18,0,1,0,0,1
v7,18,1,2,2,0,0
v7,18,2,0,0,0,0
v7,18,3,1,1,0,0
v7,18,4,0,0,0,0
