mpnn,bb,seq,count,B1,B2,B3
diff,1,0,2,1,1,0
diff,1,1,2,0,1,1
diff,1,2,3,1,2,0
diff,1,3,3,1,2,0
diff,1,4,3,2,1,0
diff,1,5,1,1,0,0
diff,1,6,1,1,0,0
diff,1,7,4,2,2,0
diff,1,8,4,2,0,2
diff,1,9,4,2,2,0
diff,1,10,5,3,2,0
diff,1,11,2,0,0,2
diff,1,12,3,1,2,0
diff,1,13,1,1,0,0
diff,1,14,5,3,2,0
diff,1,15,4,2,2,0
diff,1,16,3,2,0,1
diff,1,17,4,2,2,0
diff,1,18,4,2,2,0
diff,1,19,1,1,0,0
diff,1,20,4,2,2,0
diff,1,21,3,2,1,0
diff,1,22,2,2,0,0
diff,1,23,3,2,0,1
diff,1,24,3,3,0,0
diff,1,25,6,4,2,0
diff,1,26,0,0,0,0
diff,1,27,0,0,0,0
diff,1,28,1,1,0,0
diff,1,29,4,2,2,0
diff,2,0,3,2,0,1
diff,2,1,4,2,2,0
diff,2,2,1,1,0,0
diff,2,3,3,1,2,0
diff,2,4,4,2,2,0
diff,2,5,4,2,2,0
diff,2,6,5,3,2,0
diff,2,7,2,0,2,0
diff,2,8,3,1,2,0
diff,2,9,3,1,2,0
diff,2,10,4,2,2,0
diff,2,11,4,2,2,0
diff,2,12,5,3,2,0
diff,2,13,1,1,0,0
diff,2,14,3,1,2,0
diff,2,15,4,2,2,0
diff,2,16,6,4,2,0
diff,2,17,5,3,2,0
diff,2,18,3,1,2,0
diff,2,19,4,2,2,0
diff,2,20,4,2,2,0
diff,2,21,4,2,2,0
diff,2,22,5,3,2,0
diff,2,23,1,1,0,0
diff,2,24,5,3,2,0
diff,2,25,5,3,2,0
diff,2,26,4,3,1,0
diff,2,27,3,1,2,0
diff,2,28,2,0,2,0
diff,2,29,3,1,2,0
diff,3,0,5,3,2,0
diff,3,1,5,3,2,0
diff,3,2,5,3,2,0
diff,3,3,5,3,2,0
diff,3,4,4,2,2,0
diff,3,5,5,3,2,0
diff,3,6,4,2,2,0
diff,3,7,5,3,2,0
diff,3,8,5,3,2,0
diff,3,9,5,3,2,0
diff,3,10,5,3,2,0
