mpnn,bb,seq,count,B1,B2,B3
v3,1,0,2,2,0,0
v3,1,1,0,0,0,0
v3,1,2,0,0,0,0
v3,1,3,0,0,0,0
v3,1,4,0,0,0,0
v3,1,5,0,0,0,0
v3,1,6,0,0,0,0
v3,1,7,0,0,0,0
v3,1,8,0,0,0,0
v3,1,9,0,0,0,0
v3,2,0,1,1,0,0
v3,2,1,0,0,0,0
v3,2,2,2,2,0,0
v3,2,3,0,0,0,0
v3,2,4,0,0,0,0
v3,2,5,0,0,0,0
v3,2,6,0,0,0,0
v3,2,7,0,0,0,0
v3,2,8,0,0,0,0
v3,2,9,0,0,0,0
v3,3,0,0,0,0,0
v3,3,1,0,0,0,0
v3,3,2,0,0,0,0
v3,3,3,1,1,0,0
v3,3,4,0,0,0,0
v3,3,5,1,1,0,0
v3,3,6,2,2,0,0
v3,3,7,1,1,0,0
v3,3,8,0,0,0,0
v3,3,9,0,0,0,0
v3,4,0,1,1,0,0
v3,4,1,1,1,0,0
v3,4,2,1,1,0,0
v3,4,3,0,0,0,0
v3,4,4,0,0,0,0
v3,4,5,1,1,0,0
v3,4,6,0,0,0,0
v3,4,7,1,1,0,0
v3,4,8,1,1,0,0
v3,4,9,1,1,0,0
v3,5,0,0,0,0,0
v3,5,1,0,0,0,0
v3,5,2,2,2,0,0
v3,5,3,0,0,0,0
v3,5,4,0,0,0,0
v3,5,5,0,0,0,0
v3,5,6,1,1,0,0
v3,5,7,2,2,0,0
v3,5,8,1,1,0,0
v3,5,9,0,0,0,0
v3,6,0,0,0,0,0
v3,6,1,2,2,0,0
v3,6,2,0,0,0,0
v3,6,3,0,0,0,0
v3,6,4,0,0,0,0
v3,6,5,0,0,0,0
v3,6,6,1,1,0,0
v3,6,7,0,0,0,0
v3,6,8,1,1,0,0
v3,6,9,1,1,0,0
v3,7,0,1,1,0,0
v3,7,1,1,1,0,0
v3,7,2,0,0,0,0
v3,7,3,0,0,0,0
v3,7,4,0,0,0,0
v3,7,5,0,0,0,0
v3,7,6,0,0,0,0
v3,7,7,0,0,0,0
v3,7,8,1,1,0,0
v3,7,9,0,0,0,0
v3,8,0,2,2,0,0
v3,8,1,0,0,0,0
v3,8,2,0,0,0,0
v3,8,3,1,1,0,0
v3,8,4,0,0,0,0
v3,8,5,0,0,0,0
v3,8,6,0,0,0,0
