mpnn,bb,seq,count,B1,B2,B3
v4,1,0,2,2,0,0
v4,1,1,0,0,0,0
v4,1,2,0,0,0,0
v4,1,3,0,0,0,0
v4,1,4,0,0,0,0
v4,1,5,0,0,0,0
v4,1,6,0,0,0,0
v4,1,7,0,0,0,0
v4,1,8,0,0,0,0
v4,1,9,0,0,0,0
v4,2,0,1,1,0,0
v4,2,1,0,0,0,0
v4,2,2,2,2,0,0
v4,2,3,0,0,0,0
v4,2,4,0,0,0,0
v4,2,5,0,0,0,0
v4,2,6,0,0,0,0
v4,2,7,0,0,0,0
v4,2,8,0,0,0,0
v4,2,9,0,0,0,0
v4,3,0,0,0,0,0
v4,3,1,0,0,0,0
v4,3,2,0,0,0,0
v4,3,3,1,1,0,0
v4,3,4,0,0,0,0
v4,3,5,1,1,0,0
v4,3,6,2,2,0,0
v4,3,7,1,1,0,0
v4,3,8,0,0,0,0
v4,3,9,0,0,0,0
v4,4,0,1,1,0,0
v4,4,1,1,1,0,0
v4,4,2,1,1,0,0
v4,4,3,0,0,0,0
v4,4,4,0,0,0,0
v4,4,5,1,1,0,0
v4,4,6,0,0,0,0
v4,4,7,1,1,0,0
v4,4,8,1,1,0,0
v4,4,9,1,1,0,0
v4,5,0,0,0,0,0
v4,5,1,0,0,0,0
v4,5,2,2,2,0,0
v4,5,3,0,0,0,0
v4,5,4,0,0,0,0
v4,5,5,0,0,0,0
v4,5,6,1,1,0,0
v4,5,7,2,2,0,0
v4,5,8,1,1,0,0
v4,5,9,0,0,0,0
v4,6,0,0,0,0,0
v4,6,1,2,2,0,0
v4,6,2,0,0,0,0
v4,6,3,0,0,0,0
v4,6,4,0,0,0,0
v4,6,5,0,0,0,0
v4,6,6,1,1,0,0
v4,6,7,0,0,0,0
v4,6,8,1,1,0,0
v4,6,9,1,1,0,0
v4,7,0,1,1,0,0
v4,7,1,1,1,0,0
v4,7,2,0,0,0,0
v4,7,3,0,0,0,0
v4,7,4,0,0,0,0
v4,7,5,0,0,0,0
v4,7,6,0,0,0,0
v4,7,7,0,0,0,0
v4,7,8,1,1,0,0
v4,7,9,0,0,0,0
v4,8,0,2,2,0,0
v4,8,1,0,0,0,0
v4,8,2,0,0,0,0
v4,8,3,1,1,0,0
v4,8,4,0,0,0,0
v4,8,5,0,0,0,0
v4,8,6,0,0,0,0
v4,8,7,0,0,0,0
v4,8,8,1,1,0,0
v4,8,9,2,2,0,0
v4,9,0,0,0,0,0
v4,9,1,0,0,0,0
v4,9,2,0,0,0,0
v4,9,3,0,0,0,0
v4,9,4,0,0,0,0
v4,9,5,1,1,0,0
v4,9,6,1,1,0,0
v4,9,7,0,0,0,0
v4,9,8,1,1,0,0
v4,9,9,0,0,0,0
v4,10,0,0,0,0,0
v4,10,1,1,1,0,0
v4,10,2,0,0,0,0
v4,10,3,0,0,0,0
v4,10,4,1,1,0,0
v4,10,5,0,0,0,0
v4,10,6,1,1,0,0
v4,10,7,0,0,0,0
v4,10,8,1,1,0,0
v4,10,9,0,0,0,0
v4,11,0,0,0,0,0
v4,11,1,0,0,0,0
v4,11,2,0,0,0,0
v4,11,3,1,1,0,0
v4,11,4,0,0,0,0
v4,11,5,0,0,0,0
v4,11,6,0,0,0,0
v4,11,7,1,1,0,0
v4,11,8,3,3,0,0
v4,11,9,0,0,0,0
v4,12,0,0,0,0,0
v4,12,1,0,0,0,0
v4,12,2,0,0,0,0
v4,12,3,0,0,0,0
v4,12,4,0,0,0,0
v4,12,5,0,0,0,0
v4,12,6,1,1,0,0
v4,12,7,0,0,0,0
v4,12,8,0,0,0,0
v4,12,9,0,0,0,0
v4,13,0,0,0,0,0
v4,13,1,0,0,0,0
v4,13,2,0,0,0,0
v4,13,3,0,0,0,0
v4,13,4,0,0,0,0
v4,13,5,0,0,0,0
v4,13,6,0,0,0,0
v4,13,7,0,0,0,0
v4,13,8,0,0,0,0
v4,13,9,0,0,0,0
v4,14,0,0,0,0,0
v4,14,1,0,0,0,0
v4,14,2,2,2,0,0
v4,14,3,0,0,0,0
v4,14,4,0,0,0,0
v4,14,5,0,0,0,0
v4,14,6,0,0,0,0
v4,14,7,0,0,0,0
v4,14,8,0,0,0,0
v4,14,9,0,0,0,0
v4,15,0,0,0,0,0
v4,15,1,0,0,0,0
v4,15,2,0,0,0,0
v4,15,3,0,0,0,0
v4,15,4,0,0,0,0
v4,15,5,0,0,0,0
v4,15,6,0,0,0,0
v4,15,7,0,0,0,0
v4,15,8,0,0,0,0
v4,15,9,0,0,0,0
v4,16,0,0,0,0,0
v4,16,1,0,0,0,0
v4,16,2,0,0,0,0
v4,16,3,0,0,0,0
v4,16,4,0,0,0,0
v4,16,5,0,0,0,0
v4,16,6,0,0,0,0
v4,16,7,0,0,0,0
v4,16,8,1,1,0,0
v4,16,9,0,0,0,0
v4,17,0,0,0,0,0
v4,17,1,0,0,0,0
v4,17,2,0,0,0,0
v4,17,3,0,0,0,0
v4,17,4,0,0,0,0
v4,17,5,0,0,0,0
v4,17,6,0,0,0,0
v4,17,7,0,0,0,0
v4,17,8,0,0,0,0
v4,17,9,2,2,0,0
v4,18,0,0,0,0,0
v4,18,1,0,0,0,0
v4,18,2,3,3,0,0
v4,18,3,1,1,0,0
v4,18,4,1,1,0,0
v4,18,5,0,0,0,0
v4,18,6,1,1,0,0
v4,18,7,1,1,0,0
v4,18,8,0,0,0,0
v4,18,9,0,0,0,0
v4,19,0,0,0,0,0
v4,19,1,0,0,0,0
v4,19,2,0,0,0,0
v4,19,3,0,0,0,0
v4,19,4,0,0,0,0
v4,19,5,0,0,0,0
v4,19,6,0,0,0,0
v4,19,7,0,0,0,0
v4,19,8,0,0,0,0
v4,19,9,0,0,0,0
v4,20,0,1,1,0,0
v4,20,1,0,0,0,0
v4,20,2,0,0,0,0
v4,20,3,1,1,0,0
v4,20,4,0,0,0,0
v4,20,5,1,1,0,0
v4,20,6,0,0,0,0
v4,20,7,0,0,0,0
v4,20,8,0,0,0,0
